479.0,227,84,75,172
480.0,228,85,68,177
481.0,227,80,75,181
482.0,226,80,74,198
483.0,223,78,79,195
484.0,224,80,79,194
485.0,226,83,75,185
486.0,224,84,74,174
487.0,225,84,75,173
488.0,224,78,70,166
489.0,227,87,71,165
490.0,227,88,69,166
491.0,229,92,63,168
492.0,229,88,58,165
493.0,230,80,55,168
494.0,229,89,57,171
495.0,228,88,57,174
496.0,227,95,56,163
497.0,228,97,51,155
498.0,227,95,50,152
499.0,227,94,49,154
500.0,227,106,50,134
501.0,227,102,50,141
502.0,225,98,50,151
503.0,224,96,55,148
504.0,224,104,53,140
505.0,223,105,55,133
506.0,222,106,55,133
507.0,223,101,52,136
508.0,222,101,52,140
509.0,221,105,53,127
510.0,221,103,51,126
511.0,219,110,52,114
512.0,217,119,54,103
513.0,217,122,56,94
514.0,218,128,53,85
515.0,218,133,50,79
516.0,218,137,50,73
517.0,215,136,52,73
518.0,217,138,52,73
519.0,216,138,53,73
520.0,216,138,52,73
521.0,216,137,52,75
522.0,215,142,51,70
523.0,214,143,53,70
524.0,214,141,53,73
525.0,214,141,53,75
526.0,215,142,51,72
527.0,211,141,54,77
528.0,212,131,55,86
529.0,212,132,55,88
530.0,211,129,54,90
531.0,209,126,55,95
532.0,212,127,52,95
533.0,211,125,53,94
534.0,210,130,54,91
535.0,210,130,52,89
536.0,213,128,51,94
537.0,211,125,53,97
538.0,211,126,52,94
539.0,210,130,52,90
540.0,210,131,51,87
541.0,209,133,52,83
542.0,206,134,54,84
543.0,208,133,55,83
544.0,205,139,56,79
545.0,206,140,54,77
546.0,208,141,52,75
547.0,206,140,54,79
548.0,205,139,55,78
549.0,205,140,53,78
550.0,204,141,56,78
551.0,204,141,55,79
552.0,204,135,56,88
553.0,201,137,56,83
554.0,200,138,58,83
555.0,200,140,59,81
556.0,203,134,60,88
557.0,202,131,60,95
558.0,201,133,59,91
559.0,201,129,60,92
560.0,202,127,60,93
561.0,200,130,59,92
562.0,198,129,60,94
563.0,198,128,61,97
564.0,199,131,59,92
565.0,201,132,57,95
566.0,201,130,59,91
567.0,202,133,59,89
568.0,202,135,56,91
569.0,203,133,56,93
570.0,203,133,55,88
571.0,204,130,53,93
572.0,205,127,52,100
573.0,205,121,53,107
574.0,209,123,51,106
575.0,210,125,48,106
576.0,209,122,50,106
577.0,211,123,53,111
578.0,213,125,51,107
579.0,212,126,52,102
580.0,214,133,50,97
581.0,215,130,49,100
582.0,214,131,50,100
583.0,215,130,49,103
584.0,215,129,51,97
585.0,216,126,51,100
586.0,218,123,54,105
587.0,221,121,53,111
588.0,223,119,53,121
589.0,223,114,54,127
590.0,225,106,52,130
591.0,225,103,54,136
592.0,226,104,54,136
593.0,226,101,58,141
594.0,225,101,66,137
595.0,230,113,72,131
596.0,228,103,77,132
597.0,230,109,86,124
598.0,235,114,82,118
599.0,240,127,77,103
600.0,240,123,75,99
601.0,239,127,80,95
602.0,247,135,69,83
603.0,236,127,85,96
604.0,238,127,80,99
605.0,240,126,79,99
606.0,239,125,81,98
607.0,242,129,75,96
608.0,240,122,82,109
609.0,241,116,81,112
610.0,234,114,86,126
611.0,242,117,84,129
612.0,242,116,86,125
613.0,244,119,81,123
614.0,247,117,77,120
615.0,251,119,73,118
616.0,251,118,80,122
617.0,252,122,83,121
618.0,245,113,87,137
619.0,245,104,88,152
620.0,245,103,87,149
621.0,246,101,87,153
622.0,252,110,88,158
623.0,255,111,82,150
624.0,260,118,81,151
625.0,269,113,76,141
626.0,268,121,74,137
627.0,272,116,68,131
628.0,274,118,68,126
629.0,276,116,67,135
630.0,280,108,68,148
631.0,285,115,57,132
632.0,285,118,61,138
633.0,286,109,58,143
634.0,286,110,61,142
635.0,290,111,58,138
636.0,292,118,60,129
637.0,291,119,62,128
638.0,291,122,63,124
639.0,294,115,64,139
640.0,299,114,64,144
641.0,301,108,65,149
642.0,305,117,62,132
643.0,307,114,62,129
644.0,310,112,64,129
645.0,306,112,68,132
646.0,311,116,70,142
647.0,312,115,74,141
648.0,314,114,74,145
649.0,314,117,75,139
650.0,316,115,75,134
651.0,313,118,84,129
652.0,312,123,85,133
653.0,311,120,91,124
654.0,312,122,93,121
655.0,308,119,98,126
656.0,309,121,102,128
657.0,304,121,107,123
658.0,315,128,97,110
659.0,326,139,78,89
660.0,334,135,78,97
661.0,337,132,82,102
662.0,341,127,79,112
663.0,350,120,71,117
664.0,357,122,61,118
665.0,361,123,55,113
666.0,365,120,51,111
667.0,365,120,52,118
668.0,363,109,57,122
669.0,368,126,57,112
670.0,372,128,55,109
671.0,371,127,57,110
672.0,376,115,53,120
673.0,373,115,58,134
674.0,375,114,58,142
675.0,378,114,57,140
676.0,378,112,58,133
677.0,380,115,60,130
678.0,386,117,57,127
679.0,387,117,60,124
680.0,388,122,62,116
681.0,390,127,61,113
682.0,390,125,65,109
683.0,389,127,67,107
684.0,386,127,69,104
685.0,388,126,68,103
686.0,388,125,69,104
687.0,388,125,71,104
688.0,388,128,71,100
689.0,386,126,70,100
690.0,387,127,69,102
691.0,387,124,68,105
692.0,388,123,71,107
693.0,388,123,70,104
694.0,389,127,67,101
695.0,391,126,65,104
696.0,390,125,64,104
697.0,390,126,63,104
698.0,390,125,64,105
699.0,392,125,63,106
700.0,392,124,61,109
701.0,392,124,60,106
702.0,392,125,63,105
703.0,390,125,66,101
704.0,392,128,66,101
705.0,391,128,73,99
706.0,389,130,74,95
707.0,392,129,68,93
708.0,391,129,70,94
709.0,391,132,67,89
710.0,392,129,65,91
711.0,393,130,64,93
712.0,391,131,66,92
713.0,391,130,69,92
714.0,393,130,64,93
715.0,395,130,61,90
716.0,394,128,61,94
717.0,395,130,59,94
718.0,396,131,61,94
719.0,395,131,61,92
720.0,396,133,57,88
721.0,396,127,57,95
722.0,394,132,57,95
723.0,394,135,57,97
724.0,392,130,55,100
725.0,392,130,53,98
726.0,393,129,53,105
727.0,391,128,54,103
728.0,391,130,56,100
729.0,390,126,58,107
730.0,390,132,60,95
731.0,389,130,57,99
732.0,389,128,61,99
733.0,388,130,59,98
734.0,388,130,57,93
735.0,391,130,54,96
736.0,389,127,55,98
737.0,387,132,57,91
738.0,388,134,53,90
739.0,385,133,55,96
740.0,386,129,53,95
741.0,386,129,50,97
742.0,389,124,44,99
743.0,390,121,44,112
744.0,390,126,40,105
745.0,390,124,42,107
746.0,391,124,37,108
747.0,392,129,37,100
748.0,389,128,38,96
749.0,389,124,36,93
750.0,388,127,38,92
751.0,387,125,39,97
752.0,388,127,38,96
753.0,385,128,40,101
754.0,385,119,39,105
755.0,386,124,39,98
756.0,385,127,41,97
757.0,380,133,44,96
758.0,380,133,46,88
759.0,378,131,45,95
760.0,377,127,44,100
761.0,374,129,48,104
762.0,370,127,50,109
763.0,369,126,48,109
764.0,366,124,50,107
765.0,364,127,48,109
766.0,363,131,51,112
767.0,363,128,49,116
768.0,363,126,49,116
769.0,356,127,53,114
770.0,356,127,51,116
771.0,354,122,47,114
772.0,352,126,46,114
773.0,352,122,47,114
774.0,348,115,49,124
775.0,342,120,58,132
776.0,343,124,54,123
777.0,341,125,57,126
778.0,342,123,52,115
779.0,340,135,48,104
780.0,341,135,47,103
781.0,339,130,46,104
782.0,338,130,48,122
783.0,336,122,48,132
784.0,338,119,45,134
785.0,335,119,46,136
786.0,334,117,45,126
787.0,333,123,46,129
788.0,331,117,49,132
789.0,327,120,52,140
790.0,322,114,57,155
791.0,321,116,60,155
792.0,320,118,56,143
793.0,321,121,54,124
794.0,324,131,45,105
795.0,323,131,43,98
796.0,320,125,46,109
797.0,321,133,43,96
798.0,318,132,44,98
799.0,313,127,49,111
800.0,308,130,54,109
801.0,298,123,66,119
802.0,288,123,81,131
803.0,269,108,103,145
804.0,269,102,104,170
805.0,256,101,117,171
