355,183,52,50
355,183,52,50
355,183,52,50
355,183,52,50
355,183,52,50
355,183,52,50
354,182,53,50
354,182,54,51
353,181,54,51
353,181,53,52
352,180,54,52
352,180,53,52
352,179,53,52
351,178,53,53
352,177,52,53
351,176,53,54
351,176,53,54
351,175,53,55
351,174,53,56
351,173,54,58
350,171,55,60
350,170,55,60
350,169,56,62
350,168,56,63
350,167,57,64
350,165,57,66
349,162,58,69
349,163,56,68
349,162,56,69
350,160,57,71
350,159,57,73
350,158,56,74
349,156,55,75
350,154,55,76
351,152,55,79
351,151,55,80
351,149,55,82
351,147,54,84
352,145,54,86
352,143,55,90
351,142,54,91
351,140,53,93
351,139,51,94
352,139,50,94
352,138,49,95
352,139,47,94
352,138,45,94
353,138,44,94
353,139,42,93
354,138,41,94
354,138,40,94
354,138,39,93
355,138,38,94
355,138,38,93
355,137,37,93
356,137,37,94
356,137,37,95
356,137,37,95
357,137,38,95
357,137,38,95
357,137,38,95
357,137,39,95
357,137,39,95
356,137,39,95
355,137,39,95
354,137,39,96
353,136,39,96
353,136,39,97
352,136,39,98
351,136,39,98
350,137,38,96
350,137,38,95
349,137,37,94
349,137,37,94
348,137,37,93
347,137,37,94
346,138,38,94
346,138,38,94
346,138,38,94
346,138,38,94
345,136,39,97
344,136,39,97
344,137,38,96
344,137,38,95
342,137,39,96
342,137,39,95
341,138,39,94
340,138,40,94
337,136,41,97
336,136,41,97
335,136,40,97
334,136,40,97
334,136,40,97
334,136,40,97
333,136,40,97
333,136,41,98
332,136,42,99
332,136,42,97
331,136,42,97
331,137,42,97
331,137,42,97
330,137,43,97
329,138,43,97
329,138,43,97
328,139,44,98
327,139,44,98
326,139,44,98
325,139,44,99
324,139,44,99
322,139,44,100
321,138,43,100
320,138,43,101
319,138,42,101
318,137,42,101
317,137,41,102
317,136,40,101
316,136,40,102
315,136,39,102
314,135,39,103
314,135,38,103
313,135,38,103
313,135,37,103
312,135,37,103
311,135,37,103
311,135,36,103
310,135,36,103
310,135,36,103
308,135,36,103
306,135,36,103
304,135,37,103
301,134,38,104
300,134,39,104
298,134,40,104
296,134,40,105
295,135,41,104
293,135,42,104
293,135,42,104
293,135,43,104
293,136,43,105
293,136,43,105
292,136,44,105
292,136,44,105
292,135,44,106
292,135,44,106
291,134,45,107
291,134,44,107
290,134,45,107
289,134,45,108
287,133,45,108
285,133,46,108
283,133,46,108
281,133,47,109
279,133,47,108
278,133,47,108
275,133,48,109
274,133,48,110
272,133,48,110
270,133,49,111
268,133,49,111
267,133,49,112
266,133,49,113
265,133,49,115
265,133,49,115
265,133,48,116
265,133,48,116
265,133,48,117
265,133,47,118
265,134,47,117
265,134,46,118
264,134,46,118
263,134,46,119
263,134,45,119
262,133,45,118
261,133,45,119
259,133,44,120
258,132,43,119
257,132,43,119
256,132,43,120
255,132,42,119
254,132,42,119
254,132,42,120
253,132,42,119
253,131,42,119
252,131,42,120
250,131,42,120
248,131,42,121
246,131,43,122
245,131,44,122
242,130,45,123
241,131,45,123
239,131,46,123
238,131,46,124
237,131,47,124
235,131,48,124
235,131,48,125
235,131,49,127
235,131,49,128
235,131,49,129
235,132,49,130
235,132,48,130
234,132,48,131
234,132,48,131
233,131,48,132
232,131,48,132
232,130,49,132
231,130,50,133
230,130,51,132
229,130,52,132
228,130,53,132
226,129,54,133
225,129,56,133
224,128,57,134
222,128,57,133
220,128,58,133
219,128,59,134
218,128,60,135
216,129,61,136
215,129,61,136
214,129,61,137
214,129,61,137
213,129,61,137
212,129,61,138
212,130,60,138
212,130,60,138
212,131,59,139
212,130,59,141
212,130,59,142
211,130,59,143
211,130,58,144
211,129,58,144
211,129,57,145
211,127,57,147
210,127,57,147
210,126,57,148
209,126,57,148
208,125,57,149
208,126,56,148
208,126,56,149
207,125,57,149
206,125,57,150
205,125,57,150
205,124,58,151
204,124,58,151
205,124,58,151
205,125,58,150
205,125,58,151
205,124,58,153
205,124,59,155
204,123,60,158
204,123,60,159
204,123,60,160
204,123,60,160
204,123,60,161
204,124,60,161
204,123,60,164
204,124,60,163
203,124,60,164
202,124,60,166
202,124,61,167
201,122,62,171
201,121,62,172
201,121,62,172
201,120,63,173
202,119,63,174
201,118,65,176
201,117,65,177
201,117,65,176
201,117,66,177
201,117,67,178
201,116,67,178
201,116,68,179
201,116,67,179
202,115,67,179
201,115,66,180
201,114,66,180
203,113,66,181
205,114,65,180
206,114,65,180
208,114,66,180
210,114,66,180
211,114,67,180
213,114,67,180
214,114,69,181
215,113,69,181
216,113,70,181
218,114,70,180
219,114,71,180
219,114,71,180
220,114,72,180
221,114,72,181
221,114,72,181
221,114,73,182
221,113,73,182
221,113,72,183
222,113,72,183
223,113,72,183
223,113,72,183
224,113,72,183
225,113,71,184
227,112,71,184
231,112,71,185
234,112,71,185
237,112,71,186
239,112,72,188
238,112,72,189
241,112,73,191
242,112,74,193
242,111,75,196
244,110,77,198
245,110,79,201
245,109,80,202
246,109,80,201
247,109,80,199
247,109,80,199
246,109,80,200
249,109,80,199
250,108,80,201
252,109,80,202
254,109,80,202
255,109,80,205
257,109,80,206
258,108,80,207
259,108,79,208
260,107,78,209
262,107,77,209
264,106,76,210
266,105,76,211
267,104,76,212
269,103,75,213
271,103,74,213
274,104,74,212
276,104,73,212
278,104,72,213
280,103,72,213
281,102,71,214
283,102,70,214
285,102,69,213
288,103,69,213
292,103,69,213
297,103,70,212
302,104,71,211
306,104,73,211
309,104,75,211
310,104,77,212
312,104,79,212
313,104,81,212
314,104,83,212
314,105,84,211
314,105,86,211
313,106,87,211
312,106,89,211
312,106,90,211
311,105,92,213
311,105,93,213
312,105,93,213
314,104,93,213
316,104,93,214
319,103,92,212
321,103,91,212
325,104,89,212
328,104,88,214
333,104,87,215
337,103,86,217
341,102,88,224
344,101,87,225
347,101,87,227
349,101,86,228
351,101,86,229
353,101,86,229
356,101,86,229
360,100,86,230
364,99,87,233
368,101,87,230
369,102,87,228
371,102,87,227
371,102,88,227
370,99,90,232
370,98,90,233
370,100,89,230
370,101,89,228
371,101,89,228
371,100,89,230
372,100,89,230
373,99,89,231
377,99,88,232
380,99,87,230
382,99,88,231
383,98,89,231
384,98,90,232
384,99,91,231
384,99,93,230
385,99,96,230
385,99,98,230
384,99,100,230
383,99,102,230
382,99,105,230
382,99,107,229
380,99,108,229
379,101,109,228
378,101,110,228
377,101,111,228
376,101,111,228
376,102,110,227
376,103,110,226
376,103,109,226
376,104,107,225
376,105,106,225
377,105,104,224
378,106,102,223
380,106,100,222
380,107,98,221
381,107,96,221
383,107,93,220
384,107,91,218
384,107,88,215
385,107,86,213
386,107,83,208
387,108,81,203
388,109,79,199
389,109,77,196
389,109,76,194
389,109,76,194
389,109,75,193
389,109,75,193
389,109,75,194
389,109,75,193
389,109,74,192
389,109,74,192
389,110,75,193
389,110,74,192
388,111,74,191
388,111,74,191
388,112,74,190
388,113,73,189
387,113,73,189
387,113,72,188
386,114,72,189
386,114,71,188
384,114,70,187
383,113,69,186
382,113,68,184
381,113,67,183
380,113,66,182
380,113,65,181
381,113,64,179
382,113,62,178
383,114,61,175
384,114,59,173
384,114,57,171
384,114,56,169
384,115,54,167
383,115,53,166
382,115,52,165
381,115,52,165
380,115,52,165
378,115,52,164
376,115,53,163
373,116,54,164
369,116,55,164
367,116,56,162
364,116,58,162
362,117,60,161
360,118,62,161
359,119,63,160
358,119,65,160
357,119,66,160
356,119,67,159
356,119,69,160
355,119,69,157
355,120,69,155
354,120,70,155
353,119,70,155
353,119,71,155
352,119,71,155
351,119,71,155
349,119,71,154
347,119,70,154
344,119,70,154
341,119,70,155
337,119,70,155
333,119,69,154
329,119,68,154
326,119,67,154
324,119,66,154
322,119,65,154
321,119,64,154
321,119,63,154
321,119,62,154
321,119,61,155
320,119,60,155
318,119,60,155
315,119,60,154
313,119,61,154
311,119,62,153
309,119,63,153
308,119,64,153
307,119,65,153
307,120,65,152
307,120,66,152
306,121,67,152
306,120,68,153
306,120,68,153
305,120,69,153
305,120,69,153
305,118,70,155
305,118,70,156
306,118,69,155
306,116,69,157
306,118,67,155
306,118,67,155
